,climbing,lat,lon,satellite_path,satellite_url,streets_path,streets_url,terrain_path,terrain_url
32,1,60.96009,-149.08529,./data/satellite/15_2813_9338.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2813/9338.jpg90?access_token=,./data/streets/13_703_2334.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/703/2334.jpg90?access_token=,./data/terrain/15_2813_9338.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2813/9338.png
33,1,63.8116,-148.9498,./data/satellite/15_2826_8777.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2826/8777.jpg90?access_token=,./data/streets/13_706_2194.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/706/2194.jpg90?access_token=,./data/terrain/15_2826_8777.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2826/8777.png
34,1,63.79555,-148.92432,./data/satellite/15_2828_8781.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2828/8781.jpg90?access_token=,./data/streets/13_707_2195.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/707/2195.jpg90?access_token=,./data/terrain/15_2828_8781.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2828/8781.png
35,1,61.7646,-148.53391000000002,./data/satellite/15_2864_9185.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2864/9185.jpg90?access_token=,./data/streets/13_716_2296.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/716/2296.jpg90?access_token=,./data/terrain/15_2864_9185.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2864/9185.png
36,1,60.4827,-148.38633000000002,./data/satellite/15_2877_9427.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2877/9427.jpg90?access_token=,./data/streets/13_719_2356.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/719/2356.jpg90?access_token=,./data/terrain/15_2877_9427.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2877/9427.png
37,1,61.80495,-148.29827,./data/satellite/15_2885_9177.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2885/9177.jpg90?access_token=,./data/streets/13_721_2294.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/721/2294.jpg90?access_token=,./data/terrain/15_2885_9177.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2885/9177.png
38,1,61.8114,-148.16611,./data/satellite/15_2897_9176.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2897/9176.jpg90?access_token=,./data/streets/13_724_2294.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/724/2294.jpg90?access_token=,./data/terrain/15_2897_9176.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2897/9176.png
39,1,61.81196,-148.13849,./data/satellite/15_2900_9176.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2900/9176.jpg90?access_token=,./data/streets/13_725_2294.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/725/2294.jpg90?access_token=,./data/terrain/15_2900_9176.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2900/9176.png
40,1,64.8209,-147.74409,./data/satellite/15_2936_8566.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/2936/8566.jpg90?access_token=,./data/streets/13_734_2141.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/734/2141.jpg90?access_token=,./data/terrain/15_2936_8566.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/2936/8566.png
41,1,61.13066,-146.35117,./data/satellite/15_3062_9306.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/3062/9306.jpg90?access_token=,./data/streets/13_765_2326.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/765/2326.jpg90?access_token=,./data/terrain/15_3062_9306.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/3062/9306.png
42,1,63.3718,-145.2283,./data/satellite/15_3164_8868.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/3164/8868.jpg90?access_token=,./data/streets/13_791_2217.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/791/2217.jpg90?access_token=,./data/terrain/15_3164_8868.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/3164/8868.png
43,1,41.1384,-124.1562,./data/satellite/15_5083_12268.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5083/12268.jpg90?access_token=,./data/streets/13_1270_3067.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1270/3067.jpg90?access_token=,./data/terrain/15_5083_12268.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5083/12268.png
44,1,41.6155,-124.115,./data/satellite/15_5086_12210.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5086/12210.jpg90?access_token=,./data/streets/13_1271_3052.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1271/3052.jpg90?access_token=,./data/terrain/15_5086_12210.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5086/12210.png
45,1,41.04,-124.1197,./data/satellite/15_5086_12280.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5086/12280.jpg90?access_token=,./data/streets/13_1271_3070.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1271/3070.jpg90?access_token=,./data/terrain/15_5086_12280.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5086/12280.png
46,1,41.0353,-124.1192,./data/satellite/15_5086_12281.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5086/12281.jpg90?access_token=,./data/streets/13_1271_3070.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1271/3070.jpg90?access_token=,./data/terrain/15_5086_12281.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5086/12281.png
47,1,41.6065,-124.1051,./data/satellite/15_5087_12212.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5087/12212.jpg90?access_token=,./data/streets/13_1271_3053.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1271/3053.jpg90?access_token=,./data/terrain/15_5087_12212.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5087/12212.png
48,1,41.03,-124.1125,./data/satellite/15_5087_12281.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5087/12281.jpg90?access_token=,./data/streets/13_1271_3070.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1271/3070.jpg90?access_token=,./data/terrain/15_5087_12281.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5087/12281.png
49,1,40.8221,-124.1125,./data/satellite/15_5087_12307.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5087/12307.jpg90?access_token=,./data/streets/13_1271_3076.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1271/3076.jpg90?access_token=,./data/terrain/15_5087_12307.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5087/12307.png
50,1,41.5196,-124.0815,./data/satellite/15_5089_12222.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5089/12222.jpg90?access_token=,./data/streets/13_1272_3055.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1272/3055.jpg90?access_token=,./data/terrain/15_5089_12222.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5089/12222.png
51,1,40.4672,-123.8052,./data/satellite/15_5114_12349.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5114/12349.jpg90?access_token=,./data/streets/13_1278_3087.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1278/3087.jpg90?access_token=,./data/terrain/15_5114_12349.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5114/12349.png
52,1,39.1925,-123.7586,./data/satellite/15_5119_12500.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5119/12500.jpg90?access_token=,./data/streets/13_1279_3125.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1279/3125.jpg90?access_token=,./data/terrain/15_5119_12500.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5119/12500.png
53,1,40.85518,-123.71278999999998,./data/satellite/15_5123_12303.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5123/12303.jpg90?access_token=,./data/streets/13_1280_3075.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1280/3075.jpg90?access_token=,./data/terrain/15_5123_12303.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5123/12303.png
54,1,44.5433,-123.7025,./data/satellite/15_5124_11846.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5124/11846.jpg90?access_token=,./data/streets/13_1281_2961.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1281/2961.jpg90?access_token=,./data/terrain/15_5124_11846.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5124/11846.png
55,1,44.5064,-123.5629,./data/satellite/15_5137_11850.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5137/11850.jpg90?access_token=,./data/streets/13_1284_2962.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1284/2962.jpg90?access_token=,./data/terrain/15_5137_11850.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5137/11850.png
56,1,40.79552,-123.52377,./data/satellite/15_5140_12310.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5140/12310.jpg90?access_token=,./data/streets/13_1285_3077.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1285/3077.jpg90?access_token=,./data/terrain/15_5140_12310.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5140/12310.png
57,1,40.749520000000004,-123.51773,./data/satellite/15_5141_12315.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5141/12315.jpg90?access_token=,./data/streets/13_1285_3078.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1285/3078.jpg90?access_token=,./data/terrain/15_5141_12315.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5141/12315.png
58,1,40.77,-123.5033,./data/satellite/15_5142_12313.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5142/12313.jpg90?access_token=,./data/streets/13_1285_3078.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1285/3078.jpg90?access_token=,./data/terrain/15_5142_12313.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5142/12313.png
59,1,44.9889,-123.4235,./data/satellite/15_5149_11788.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5149/11788.jpg90?access_token=,./data/streets/13_1287_2947.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1287/2947.jpg90?access_token=,./data/terrain/15_5149_11788.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5149/11788.png
60,1,40.39359,-123.3299,./data/satellite/15_5158_12358.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5158/12358.jpg90?access_token=,./data/streets/13_1289_3089.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1289/3089.jpg90?access_token=,./data/terrain/15_5158_12358.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5158/12358.png
61,1,38.5706,-123.3209,./data/satellite/15_5159_12573.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5159/12573.jpg90?access_token=,./data/streets/13_1289_3143.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1289/3143.jpg90?access_token=,./data/terrain/15_5159_12573.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5159/12573.png
62,1,45.3715,-123.2617,./data/satellite/15_5164_11739.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5164/11739.jpg90?access_token=,./data/streets/13_1291_2934.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1291/2934.jpg90?access_token=,./data/terrain/15_5164_11739.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5164/11739.png
63,1,38.5361,-123.2415,./data/satellite/15_5166_12577.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5166/12577.jpg90?access_token=,./data/streets/13_1291_3144.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1291/3144.jpg90?access_token=,./data/terrain/15_5166_12577.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5166/12577.png
64,1,40.492020000000004,-123.10398,./data/satellite/15_5178_12346.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5178/12346.jpg90?access_token=,./data/streets/13_1294_3086.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1294/3086.jpg90?access_token=,./data/terrain/15_5178_12346.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5178/12346.png
65,1,44.0576,-123.0974,./data/satellite/15_5179_11907.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5179/11907.jpg90?access_token=,./data/streets/13_1294_2976.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1294/2976.jpg90?access_token=,./data/terrain/15_5179_11907.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5179/11907.png
66,1,40.76099,-123.09676,./data/satellite/15_5179_12314.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5179/12314.jpg90?access_token=,./data/streets/13_1294_3078.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1294/3078.jpg90?access_token=,./data/terrain/15_5179_12314.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5179/12314.png
67,1,38.4326,-123.0737,./data/satellite/15_5181_12589.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5181/12589.jpg90?access_token=,./data/streets/13_1295_3147.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1295/3147.jpg90?access_token=,./data/terrain/15_5181_12589.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5181/12589.png
68,1,38.8032,-123.0132,./data/satellite/15_5187_12546.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5187/12546.jpg90?access_token=,./data/streets/13_1296_3136.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1296/3136.jpg90?access_token=,./data/terrain/15_5187_12546.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5187/12546.png
69,1,40.9796,-123.0022,./data/satellite/15_5188_12288.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5188/12288.jpg90?access_token=,./data/streets/13_1297_3072.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1297/3072.jpg90?access_token=,./data/terrain/15_5188_12288.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5188/12288.png
70,1,38.0905,-122.9212,./data/satellite/15_5195_12629.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5195/12629.jpg90?access_token=,./data/streets/13_1298_3157.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1298/3157.jpg90?access_token=,./data/terrain/15_5195_12629.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5195/12629.png
71,1,38.7804,-122.7202,./data/satellite/15_5213_12548.jpg,https://api.mapbox.com/v4/mapbox.satellite/15/5213/12548.jpg90?access_token=,./data/streets/13_1303_3137.jpg,https://api.mapbox.com/v4/mapbox.high-contrast/13/1303/3137.jpg90?access_token=,./data/terrain/15_5213_12548.png,https://s3.amazonaws.com/elevation-tiles-prod/terrarium/15/5213/12548.png
